업종,가게이름,평가점수,평가인원,리뷰갯수,주소,전화,영업시간,링크주소
치킨,또래오래 중랑신내점,0.0,0,4,서울 중랑구 신내로12길 36,02-434-9992,매일 12:00 ~ 24:00,https://place.map.kakao.com/18938858
치킨,치킨과사람들,5.0,1,2,서울 중랑구 신내로 225 디아뜨갤러리 110호,02-3423-3392,,https://place.map.kakao.com/10024074
치킨,티바두마리치킨 신내1점,5.0,1,7,서울 중랑구 용마산로125길 92,02-438-4645,영업시간 매일 16:00 ~ 03:00,https://place.map.kakao.com/8602319
치킨,치킨플러스 신내점,2.0,2,0,서울 중랑구 용마산로 616 새한아파트 상가,02-3423-0678,,https://place.map.kakao.com/2107309163
치킨,치킨과사람들,5.0,1,1,서울 중랑구 신내역로1길 85 신내우디안1단지 110동 상가 105호,,,https://place.map.kakao.com/82463717
치킨,꼬꼬뱅치킨 신내점,0.0,0,0,서울 중랑구 신내로 155,,,https://place.map.kakao.com/27142588
치킨,교촌치킨 망우본동점,3.8,4,9,서울 중랑구 양원역로 78 1층,02-433-1993,매일 12:00 ~ 24:00,https://place.map.kakao.com/27101019
치킨,사또양념치킨,5.0,1,2,서울 중랑구 용마산로 554,02-438-9483,영업시간 매일 17:00 ~ 02:00,https://place.map.kakao.com/16848805
치킨,굽네치킨 망우본동점,1.0,1,2,서울 중랑구 용마산로118길 63 1층,02-2209-9294,매일 12:00 ~ 24:00,https://place.map.kakao.com/13131849
치킨,주빌리뱅이치킨,3.0,2,7,서울 중랑구 송림길 6,02-433-9938,,https://place.map.kakao.com/27133746
치킨,한스치킨비어,0.0,0,0,서울 중랑구 망우로 431,02-435-0449,,https://place.map.kakao.com/1018902491
치킨,땅땅치킨 망우점,5.0,1,8,서울 중랑구 용마산로 534 1층,02-493-7756,매일 12:00 ~ 01:00,https://place.map.kakao.com/677423835
치킨,썬더치킨 망우점,5.0,1,0,서울 중랑구 용마산로115길 18,02-433-3242,,https://place.map.kakao.com/30237888
치킨,칭구야치킨호프,0.0,0,0,서울 중랑구 망우로 426,,,https://place.map.kakao.com/726147084
치킨,BBQ 망우본동점,0.0,0,0,서울 중랑구 망우로74길 7,02-491-8293,,https://place.map.kakao.com/200609152
치킨,99치킨,0.0,0,0,서울 중랑구 용마산로118길 80,02-2438-3073,,https://place.map.kakao.com/20746163
치킨,한국통닭,5.0,3,5,서울 중랑구 망우로 367,02-435-0719,,https://place.map.kakao.com/440367256
치킨,알봉켄터키 망우점,0.0,0,1,서울 중랑구 용마산로115길 21,,,https://place.map.kakao.com/27246422
치킨,BHC치킨 상봉점,3.7,6,2,서울 중랑구 용마산로115길 127 한일써너스빌리젠시1단지 1층 1007호,02-491-9292,매일 12:00 ~ 24:00,https://place.map.kakao.com/26816627
치킨,처갓집양념치킨 용마산점,0.0,0,8,서울 중랑구 용마산로109길 24 1층,02-494-7878,매일 12:00 ~ 01:00,https://place.map.kakao.com/1959220324
치킨,60계 상봉중화점,0.0,0,8,서울 중랑구 상봉중앙로 48,02-436-9001,화요일,https://place.map.kakao.com/1895735919
치킨,1988옛날통닭 망우점,4.0,1,9,서울 중랑구 망우로66길 72,02-435-8233,매일 14:00 ~ 24:00,https://place.map.kakao.com/50116811
치킨,자담치킨 서울망우점,5.0,1,2,서울 중랑구 용마산로115길 109 한일써너스빌리젠시2단지 1층,02-435-0505,,https://place.map.kakao.com/1633831489
치킨,BBQ 망우점,1.0,2,1,서울 중랑구 봉우재로71길 93,02-492-2900,,https://place.map.kakao.com/433891148
치킨,치킨매니아 망우1호점,3.2,5,5,"서울 중랑구 용마산로115길 109 (망우동, 한일써너스빌리젠시2단지) S-2122",02-491-9192,영업시간 매일 15:00 ~ 01:00,https://place.map.kakao.com/13100393
치킨,코만도 망우점,0.0,0,0,서울 중랑구 양원역로 16,02-435-8292,,https://place.map.kakao.com/15345293
치킨,치킨주막 망우점,0.0,0,0,서울 중랑구 송림길 1,02-435-7739,,https://place.map.kakao.com/16059437
치킨,쌀통닭 망우점,5.0,1,0,서울 중랑구 용마산로115길 109 한일써너스빌리젠시2단지 1층,02-491-5235,영업시간 매일 15:00 ~ 02:00,https://place.map.kakao.com/570429185
치킨,한국통닭,0.0,0,0,서울 중랑구 용마산로 498,02-2209-2992,,https://place.map.kakao.com/1205770951
치킨,네네치킨 망우점,2.3,3,16,서울 중랑구 봉우재로70길 5,02-433-4479,매일 11:00 ~ 00:30,https://place.map.kakao.com/13624511
치킨,체리부로치킨,0.0,0,0,서울 중랑구 망우로62길 45,,,https://place.map.kakao.com/23884394
치킨,지코바 상봉1호점,0.0,0,2,서울 중랑구 상봉중앙로1길 84,02-2208-0251,매일 10:00 ~ 02:40,https://place.map.kakao.com/2002344232
치킨,빠삭치킨 망우점,0.0,0,0,서울 중랑구 양원역로 15 1층,02-433-7982,,https://place.map.kakao.com/23737395
치킨,교촌치킨 상봉1호점,2.8,8,22,서울 중랑구 망우로 326 1층,02-491-9738,매일 12:00 ~ 24:00,https://place.map.kakao.com/21296297
치킨,치킨더플 망우점,0.0,0,0,서울 중랑구 상봉중앙로8가길 51,02-433-9582,,https://place.map.kakao.com/18821978
치킨,BHC치킨 중화점,1.0,2,5,서울 중랑구 봉화산로 94 오선빌딩 1층,02-439-9599,매일 12:00 ~ 24:00,https://place.map.kakao.com/26628390
치킨,리킨치킨호프 망우점,0.0,0,0,서울 중랑구 용마공원로 1 1층,02-432-0045,,https://place.map.kakao.com/215583464
치킨,순수치킨 상봉점,5.0,1,2,서울 중랑구 상봉중앙로 51 1층,02-493-8888,매일 14:00 ~ 01:00,https://place.map.kakao.com/377225788
치킨,통닭왕 망우점,0.0,0,0,서울 중랑구 용마산로115길 109 한일써너스빌리젠시2단지 1층,02-491-3210,,https://place.map.kakao.com/1151260447
치킨,제인스후라이,0.0,0,0,서울 중랑구 망우로70길 55-14,02-2256-7565,,https://place.map.kakao.com/999286774
치킨,투존치킨 상봉점,0.0,0,1,서울 중랑구 상봉중앙로5길 6 1층,02-492-9295,,https://place.map.kakao.com/171965261
치킨,리치리치치킨,0.0,0,0,서울 중랑구 용마산로115길 127 한일써너스빌리젠시 1단지 1층 1104-5호,02-1577-9227,,https://place.map.kakao.com/11828851
치킨,베이직후라이드치킨,0.0,0,2,서울 중랑구 상봉중앙로1길 12 1층,02-491-8944,,https://place.map.kakao.com/452401499
치킨,이서방치킨,3.7,3,0,서울 중랑구 봉화산로 98,02-492-2074,,https://place.map.kakao.com/21233163
치킨,치킨포차,0.0,0,0,서울 중랑구 용마산로115길 109,,,https://place.map.kakao.com/784114029
치킨,신포동닭강정,0.0,0,0,서울 중랑구 망우로 353,,,https://place.map.kakao.com/933179181
치킨,꼬르꼬르치킨,0.0,0,0,서울 중랑구 상봉중앙로6가길 13,02-496-9094,,https://place.map.kakao.com/123938655
치킨,도레미호프치킨,0.0,0,0,서울 중랑구 용마공원로5길 7,02-438-9525,,https://place.map.kakao.com/16905387
치킨,철수치킨,0.0,0,0,서울 중랑구 상봉중앙로1길 78,,,https://place.map.kakao.com/25745403
치킨,베프치킨,0.0,0,1,서울 중랑구 상봉중앙로1길 12,02-491-8944,월~금 11:00 ~ 23:00,https://place.map.kakao.com/864647782
치킨,순수치킨 중화점,4.0,4,3,서울 중랑구 봉화산로21길 14-7,02-438-3392,,https://place.map.kakao.com/953528085
치킨,페리카나 상봉동점,3.7,3,1,서울 중랑구 봉우재로 161,02-434-1563,,https://place.map.kakao.com/16793105
치킨,BBQ 상봉역점,1.8,5,0,서울 중랑구 봉우재로 155 102호,02-493-9282,,https://place.map.kakao.com/917462331
치킨,BHC치킨 망우점,3.0,4,4,서울 중랑구 용마산로 454,02-494-9282,매일 12:00 ~ 24:00,https://place.map.kakao.com/27257206
치킨,대대옛날통닭 중화역본점,0.0,0,0,서울 중랑구 봉화산로 75,02-433-6380,,https://place.map.kakao.com/1310734885
치킨,치킨주막,5.0,1,0,서울 중랑구 봉우재로43길 12,02-6053-1989,,https://place.map.kakao.com/264842265
치킨,계순통닭,0.0,0,0,서울 중랑구 망우로 305,,,https://place.map.kakao.com/1918833957
치킨,치앤강 상봉역점,4.6,7,20,서울 중랑구 망우로 290-2,02-432-3370,월~토 12:30 ~ 23:30,https://place.map.kakao.com/1300784420
치킨,참존숯불바베큐치킨 망우점,5.0,1,4,서울 중랑구 용마산로 448,02-434-8566,,https://place.map.kakao.com/10769230
치킨,참존숯불바베큐치킨 상봉본점,3.3,6,4,서울 중랑구 면목로 493,02-493-1462,,https://place.map.kakao.com/1110871178
치킨,호치킨 상봉역점,4.0,1,7,서울 중랑구 봉우재로33길 31 1층,02-433-5727,매일 13:00 ~ 01:00,https://place.map.kakao.com/277254375
치킨,후라이드참잘하는집 태릉점,4.0,8,6,서울 중랑구 공릉로12가길 14,02-974-8535,,https://place.map.kakao.com/1231365716
치킨,바람난촌놈치킨 상봉점,4.6,5,4,서울 중랑구 면목로91길 42,02-439-2222,,https://place.map.kakao.com/188991236
치킨,교촌치킨 중화점,1.0,3,2,서울 중랑구 동일로129길 16,02-433-1992,,https://place.map.kakao.com/1402233966
치킨,깜꼬치킨 상봉점,4.4,5,2,서울 중랑구 면목로91길 32 1층,02-438-0123,,https://place.map.kakao.com/1793849264
치킨,오븐마루 중화역점,1.0,1,1,서울 중랑구 동일로139길 11,02-493-0092,영업시간 매일 15:00 ~ 02:00,https://place.map.kakao.com/22300341
치킨,BBQ 면목동원사거리점,5.0,2,1,서울 중랑구 겸재로 240,02-491-1911,,https://place.map.kakao.com/762341241
치킨,누구나홀딱반한닭 묵동자이점,2.6,5,12,"서울 중랑구 동일로 932 자이프라자 116,117호",02-949-1116,월~금 14:30 ~ 02:00,https://place.map.kakao.com/2140450366
치킨,칠칠켄터키 면목점,3.0,2,0,서울 중랑구 겸재로 206,02-493-1977,,https://place.map.kakao.com/27183146
치킨,BBQ 묵동행복점,3.7,3,3,서울 중랑구 중랑역로 143-1,02-977-9285,매일 12:30 ~ 01:00,https://place.map.kakao.com/26778810
치킨,술집,0.0,0,1,서울 중랑구 봉우재로33길 41,,,https://place.map.kakao.com/342261524
치킨,썬더치킨 중화역점,5.0,3,0,서울 중랑구 봉화산로 38,02-436-5079,,https://place.map.kakao.com/515194870
치킨,60계 서울묵동점,4.5,2,3,서울 중랑구 숙선옹주로 11,02-949-6082,,https://place.map.kakao.com/1915738051
치킨,BHC치킨 묵동먹골점,2.5,11,2,서울 중랑구 동일로169길 17 102호,02-971-8292,매일 12:00 ~ 24:00,https://place.map.kakao.com/27457181
치킨,페리카나 묵동점,5.0,4,0,서울 중랑구 동일로149길 15,02-973-4977,매일 12:00 ~ 01:00,https://place.map.kakao.com/8637385
치킨,내맘대로반반치킨,0.0,0,8,서울 중랑구 용마산로96길 25 1층,02-439-9988,매일 14:00 ~ 23:30,https://place.map.kakao.com/1441718631
치킨,BHC치킨 태릉입구점,1.9,13,9,서울 노원구 공릉로 109 1층,02-949-9222,화~토 14:00 ~ 23:00,https://place.map.kakao.com/26580341
치킨,울트라치킹스,0.0,0,0,서울 중랑구 봉화산로20길 37,02-494-1252,,https://place.map.kakao.com/16417183
치킨,또래오래 중랑묵동점,5.0,1,2,서울 중랑구 동일로151길 16,02-971-9292,매일 12:00 ~ 24:00,https://place.map.kakao.com/16646287
치킨,BBQ 상봉중앙점,0.0,0,1,서울 중랑구 동일로114길 5,02-435-6777,,https://place.map.kakao.com/307703631
치킨,멕시카나치킨 묵동점,5.0,1,2,서울 중랑구 중랑역로 279-1,02-971-6517,,https://place.map.kakao.com/1457692790
치킨,옛날통닭,0.0,0,0,서울 중랑구 동일로114길 44,,,https://place.map.kakao.com/735125141
치킨,가마치통닭 중화점,0.0,0,0,서울 중랑구 동일로123길 40,02-433-5436,,https://place.map.kakao.com/1403679166
