업종,가게이름,평가점수,평가인원,리뷰갯수,주소,전화,영업시간,링크주소
치킨,레게치킨,3.2,30,17,서울 마포구 양화로23길 16,02-333-3438,영업시간 매일 17:00 ~ 03:00,https://place.map.kakao.com/12538184
치킨,누구나홀딱반한닭 홍대점,3.0,14,29,서울 마포구 어울마당로 129,02-332-6663,"월,화,수,목,일 12:00 ~ 03:00",https://place.map.kakao.com/15056312
치킨,BHC치킨 홍대서교점,3.6,15,5,서울 마포구 홍익로5길 30 101호,02-336-5576,,https://place.map.kakao.com/2047785496
치킨,BBQ 홍대로데오점,3.1,14,5,서울 마포구 잔다리로6길 39 2층,02-337-8989,월~목 10:30 ~ 03:00,https://place.map.kakao.com/1371423273
치킨,푸라닭치킨 합정점,4.8,5,1,서울 마포구 양화로 72,02-334-9206,,https://place.map.kakao.com/915908897
치킨,청년치킨,3.9,9,2,서울 마포구 월드컵로14길 56,02-3144-7785,,https://place.map.kakao.com/1615765440
치킨,한국통닭 신촌점,3.2,12,7,서울 마포구 신촌로 76 1층,,매일 11:00 ~ 23:30,https://place.map.kakao.com/1271926342
치킨,BBQ 홍대역점,4.0,4,4,서울 마포구 연희로 3 1층,02-3141-9276,영업시간 매일 13:00 ~ 24:00,https://place.map.kakao.com/18315611
치킨,깐부치킨 홍대점,2.0,6,3,서울 마포구 어울마당로 58-1,02-325-7512,영업시간 매일 16:00 ~ 02:00,https://place.map.kakao.com/13099694
치킨,BBQ 서교점,2.6,5,1,서울 마포구 월드컵북로5길 22 1층,02-322-6677,영업시간 매일 13:00 ~ 24:00,https://place.map.kakao.com/7984785
치킨,깐부치킨 홍대동교동점,1.6,7,1,서울 마포구 동교로 191 D.B.M 빌딩,02-3144-8692,영업시간 매일 16:00 ~ 02:00,https://place.map.kakao.com/19909154
치킨,핫썬라이스&치킨,0.0,0,2,서울 마포구 동교로 104 하산빌등 1층,02-322-5212,월~금 11:30 ~ 24:00,https://place.map.kakao.com/1819987763
치킨,깐부치킨 합정메세나폴리스점,5.0,2,1,"서울 마포구 양화로 45 메세나폴리스 173, 174호",02-337-2456,영업시간 매일 16:00 ~ 01:00,https://place.map.kakao.com/18365151
치킨,로타리치킨,3.3,3,6,서울 마포구 잔다리로6길 34 1층,02-324-8999,,https://place.map.kakao.com/1164776141
치킨,구도로통닭 홍대점,3.0,2,3,서울 마포구 어울마당로 141,,,https://place.map.kakao.com/855837695
치킨,청원통닭 동교점,5.0,5,2,서울 마포구 동교로 220-5 지하1층,02-2135-7783,,https://place.map.kakao.com/1358912736
치킨,네네치킨 서교점,0.0,0,7,서울 마포구 월드컵북로7길 11 1층,02-322-7339,매일 12:30 ~ 02:00,https://place.map.kakao.com/13016414
치킨,한판치킨 홍대점,2.6,5,4,서울 마포구 어울마당로 79 1층,02-338-0033,,https://place.map.kakao.com/27387634
치킨,누구나홀딱반한닭 망원역점,0.0,0,1,서울 마포구 월드컵로20길 5 제이디빌딩 102호,02-336-9982,영업시간 매일 17:00 ~ 02:00,https://place.map.kakao.com/289501839
치킨,김주부후라이드를튀기다,4.6,11,9,서울 마포구 와우산로32길 31-6 1층,,영업시간 매일 17:00 ~ 03:00,https://place.map.kakao.com/179213909
치킨,미스터후라이드,3.0,2,5,서울 마포구 동교로 230 1층,02-333-8058,매일 12:30 ~ 02:00,https://place.map.kakao.com/516085182
치킨,상수동치맥,1.6,7,2,서울 마포구 양화로6길 13,02-3144-0784,,https://place.map.kakao.com/24407337
치킨,떡먹고닭먹고,0.0,0,1,서울 마포구 와우산로29길 22 2층,02-336-6250,,https://place.map.kakao.com/299567066
치킨,계동치킨 신촌점,2.8,5,1,서울 마포구 신촌로12가길 34,02-332-7556,,https://place.map.kakao.com/1366082753
치킨,돈치킨 노고산점,4.5,2,0,서울 마포구 신촌로12다길 28,02-334-9277,,https://place.map.kakao.com/24484007
치킨,림스치킨 홈대점,0.0,0,0,서울 마포구 독막로9길 23 1층,02-334-8899,,https://place.map.kakao.com/1989437891
치킨,요기요치킨,3.0,1,2,서울 마포구 홍익로6길 26 지하 1층,02-324-9900,,https://place.map.kakao.com/24183323
치킨,또봉이통닭 서울노고산점,5.0,1,0,서울 마포구 신촌로 74,02-335-5120,,https://place.map.kakao.com/1486580283
치킨,꼬꼬시티 서교점,0.0,0,0,서울 마포구 월드컵북로5길 21,02-335-5212,,https://place.map.kakao.com/2077000880
치킨,빨강꼬치빨강치킨,0.0,0,2,서울 마포구 양화로23길 16-2 1층,0507-1352-1381,,https://place.map.kakao.com/1907230060
치킨,미스터유,5.0,1,1,서울 마포구 신촌로16길 30 1층,02-337-0892,영업시간 월~토 14:00 ~ 02:00,https://place.map.kakao.com/2062912724
치킨,치킨앤칩스 홍대점,0.0,0,0,서울 마포구 홍익로3길 44 2층,,,https://place.map.kakao.com/18596713
치킨,치킨플러스 서교점,0.0,0,0,서울 마포구 월드컵북로5나길 18,02-332-2012,,https://place.map.kakao.com/821844670
치킨,몽땅치킨 홍대점,5.0,2,10,서울 마포구 와우산로21길 21,02-322-4870,,https://place.map.kakao.com/521293687
치킨,오케이치킨,0.0,0,0,서울 마포구 와우산로 151,02-335-5592,,https://place.map.kakao.com/21582440
치킨,엘리펀트치킨 홍대본점,0.0,0,2,서울 마포구 홍익로 3-12,02-332-4026,,https://place.map.kakao.com/433206940
치킨,제오 프라이드치킨&호프 신촌점,0.0,0,0,서울 마포구 신촌로14길 5,070-8987-7913,,https://place.map.kakao.com/15214217
치킨,플라잉치킨,5.0,1,0,서울 마포구 와우산로 61,02-324-4520,,https://place.map.kakao.com/9532511
치킨,고명치킨,0.0,0,0,서울 마포구 와우산로23길 35-6,,,https://place.map.kakao.com/57362706
치킨,치킨의민족 서교점,0.0,0,0,서울 마포구 양화로6길 57-13,02-333-6452,,https://place.map.kakao.com/78164146
치킨,마녀커리크리치킨,0.0,0,0,서울 마포구 독막로9길 4 1층,,,https://place.map.kakao.com/2078395501
치킨,브라보치킨피자 마포서교점,0.0,0,0,서울 마포구 홍익로 10 서교푸르지오 상가 137호,02-334-8204,매일 11:00 ~ 01:30,https://place.map.kakao.com/172187032
치킨,꼬꼬스,0.0,0,0,서울 마포구 잔다리로6길 34-12,,,https://place.map.kakao.com/22509994
치킨,맛있는파파닭 신촌직영점,1.0,1,0,서울 마포구 와우산로29길 4-30,02-334-6981,,https://place.map.kakao.com/987620115
치킨,파리스치킨 홍대,0.0,0,0,서울 마포구 잔다리로 35 1층,02-332-7172,,https://place.map.kakao.com/1925468547
치킨,서울윙스,0.0,0,2,서울 마포구 잔다리로 118,02-336-8502,매일 11:30 ~ 22:00,https://place.map.kakao.com/620896830
치킨,닭속으로,0.0,0,0,서울 마포구 어울마당로 58,,,https://place.map.kakao.com/20552681
치킨,BHC치킨 합정역점,3.0,5,1,서울 마포구 월드컵로 49 1층,02-323-9922,매일 12:00 ~ 24:00,https://place.map.kakao.com/27289908
치킨,장작집,4.0,31,121,서울 마포구 월드컵북로6길 19,010-3336-8844,,https://place.map.kakao.com/1191541006
치킨,BHC치킨 홍대초교,1.8,10,0,서울 마포구 성미산로 50 1층,02-322-2090,매일 12:00 ~ 24:00,https://place.map.kakao.com/47176864
치킨,또바기치킨 망원시장점,2.3,4,1,서울 마포구 동교로9길 35,02-336-2212,,https://place.map.kakao.com/410524575
치킨,잉치킨 망원점,4.3,7,1,서울 마포구 월드컵로13길 27,02-335-0443,,https://place.map.kakao.com/1042383507
치킨,가마치통닭 망원역점,3.0,3,6,서울 마포구 월드컵로13길 46 1층,02-325-7788,,https://place.map.kakao.com/148256555
치킨,반했닭옛날통닭 망원점,5.0,8,6,서울 마포구 월드컵로21길 55,02-322-5613,매일 11:30 ~ 23:30,https://place.map.kakao.com/27337078
치킨,홈치킨,5.0,4,3,서울 마포구 월드컵로 99,,,https://place.map.kakao.com/124178809
치킨,교촌치킨 망원2동점,3.0,18,2,서울 마포구 월드컵로 111 1층,02-3143-5575,매일 12:00 ~ 24:00,https://place.map.kakao.com/11280281
치킨,노랑통닭 망원점,4.0,7,6,서울 마포구 월드컵로 116,02-333-3288,영업시간 매일 16:00 ~ 02:00,https://place.map.kakao.com/22538370
치킨,그리운금강산 치킨&호프,4.8,6,12,서울 마포구 성지길 18,02-334-8120,영업시간 매일 15:00 ~ 02:00,https://place.map.kakao.com/8813278
치킨,계림원 합정역점,5.0,1,6,서울 마포구 양화로 36,070-4062-7767,영업시간 월~토 17:00 ~ 02:00,https://place.map.kakao.com/1891298246
치킨,썬더치킨 망원점,5.0,2,41,서울 마포구 월드컵로 117,02-332-7747,매일 12:00 ~ 02:00,https://place.map.kakao.com/1079776286
치킨,수비드치킨,3.8,6,30,서울 마포구 양화로6길 78 1층,02-336-4261,,https://place.map.kakao.com/496375794
치킨,치킨매니아 망원점,0.0,0,2,서울 마포구 망원로 94 1층,02-332-9981,,https://place.map.kakao.com/12991280
치킨,페리카나 합정동점,4.8,8,1,서울 마포구 포은로 52 1층,02-323-8065,매일 12:00 ~ 03:00,https://place.map.kakao.com/15569569
치킨,네네치킨 망원점,2.0,5,2,서울 마포구 포은로 68,02-323-7383,매일 12:00 ~ 01:00,https://place.map.kakao.com/7984002
치킨,호식이두마리치킨 망원점,2.3,3,3,서울 마포구 포은로 71 1층,02-323-9923,영업시간 매일 15:00 ~ 05:00,https://place.map.kakao.com/25817060
치킨,굽네치킨 연남점,4.0,4,5,서울 마포구 동교로27길 91,02-334-9482,매일 12:00 ~ 24:00,https://place.map.kakao.com/12591852
치킨,치킨사냥 망원점,4.9,14,6,서울 마포구 희우정로16길 42,02-336-8295,,https://place.map.kakao.com/302830945
치킨,컬투치킨 연남사랑점,3.0,1,0,서울 마포구 동교로27길 83,02-334-8292,영업시간 매일 16:00 ~ 02:00,https://place.map.kakao.com/18557938
치킨,코리엔탈깻잎두마리치킨 망원점,0.0,0,0,서울 마포구 망원동 395-15 1층,02-322-4872,,https://place.map.kakao.com/2103624963
치킨,후라이드참잘하는집 마포점,3.3,4,4,서울 마포구 망원로7길 31-14 1층,02-332-2279,월~금 12:00 ~ 03:50,https://place.map.kakao.com/1528768693
치킨,광계토 숯불바베큐,4.3,11,5,서울 마포구 월드컵로 145,02-335-1497,,https://place.map.kakao.com/15349129
치킨,또래오래 마포망원점,5.0,3,2,서울 마포구 포은로 110,02-333-9554,매일 12:00 ~ 24:00,https://place.map.kakao.com/18941529
치킨,계림원 망원점,3.6,11,21,서울 마포구 망원로 56,02-336-2977,영업시간 월~금 17:00 ~ 01:00,https://place.map.kakao.com/21409871
치킨,MK치킨앤호프 망원점,0.0,0,0,서울 마포구 포은로 65,02-334-0803,,https://place.map.kakao.com/16049988
치킨,푸라닭치킨 망원점,2.3,3,0,서울 마포구 망원로 75-1,02-332-9209,,https://place.map.kakao.com/1764665968
치킨,우리집양념통닭,0.0,0,0,서울 마포구 포은로 63,,,https://place.map.kakao.com/10703502
치킨,정닭 2호점,5.0,1,0,서울 마포구 포은로 86-1 1층,,,https://place.map.kakao.com/2046056942
치킨,교촌치킨 연남점,2.9,9,1,서울 마포구 연남로 45,02-323-1997,매일 12:00 ~ 24:00,https://place.map.kakao.com/24937559
치킨,60계 서울망원점,1.6,10,6,서울 마포구 희우정로 77 마포한강아이파크 상가동 1층,02-323-6060,영업시간 월~금 16:00 ~ 02:00,https://place.map.kakao.com/595486216
치킨,자담치킨 서울망원점,5.0,1,1,서울 마포구 망원로 55 1층,02-322-9900,,https://place.map.kakao.com/1509328926
치킨,멕시칸치킨 연남점,4.3,4,5,서울 마포구 연남로 6 1층,02-324-8222,,https://place.map.kakao.com/27506977
치킨,피노키오,4.9,8,5,서울 마포구 월드컵북로 125,02-323-3556,,https://place.map.kakao.com/16296804
치킨,BBQ 망원점,2.0,13,3,서울 마포구 포은로 140,02-322-0774,,https://place.map.kakao.com/18900613
치킨,짱닭치킨 망원점,0.0,0,0,서울 마포구 월드컵북로16길 7,02-3144-2644,,https://place.map.kakao.com/753463278
치킨,BBQ 성산점,3.0,4,0,서울 마포구 월드컵로32길 35 1층,02-324-9289,매일 11:00 ~ 02:00,https://place.map.kakao.com/21331014
치킨,마이마이치킨 홍대합정점,5.0,3,3,서울 마포구 와우산로 120 1층,02-6927-7715,매일 00:00 ~ 24:00,https://place.map.kakao.com/1764858679
치킨,옛날장터치킨 망원점,0.0,0,9,서울 마포구 희우정로15길 1,02-6369-9989,,https://place.map.kakao.com/27464374
치킨,부뚜막치킨 합정1호점,1.0,1,1,서울 마포구 독막로 55,,,https://place.map.kakao.com/1111111131
치킨,누구나홀딱반한닭 연남점,5.0,1,4,서울 마포구 동교로 249 1층,02-3144-0872,영업시간 매일 16:00 ~ 03:00,https://place.map.kakao.com/2012235509
치킨,와커치킨 연남점,4.3,4,1,서울 마포구 성미산로17길 92,02-6414-0385,,https://place.map.kakao.com/342767530
